InChIKey,solute_id,smiles_canon,molecular_weight,TPSA,polarity_class,size_class,hybrid_class
NDDAHWYSQHTHNT-SNVBAGLBSA-N,solute_1422,CC1CC2CCCCC2N1NC(=O)C1CCC(Cl)C(S(N)(=O)=O)C1,377.9380000000001,92.5,polar,large,"polar,large"
ULTODHINOGWADN-UHFFFAOYSA-N,solute_1423,NS(=O)(=O)c1cccc(C(=O)O)c1C(=O)O,245.21199999999996,134.76,polar,small,"polar,small"
VGEREEWJJVICBM-UHFFFAOYSA-N,solute_1424,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,274.272,97.99000000000001,polar,small,"polar,small"
DQGCGYHKEFSCGC-UHFFFAOYSA-N,solute_1425,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,326.765,101.05,polar,large,"polar,large"
NIXHNSPZZPUXPV-UHFFFAOYSA-N,solute_1426,Cc1c(NC(N)=O)c(=O)n(-c2ccccc2)n1C,246.27,82.05000000000001,polar,small,"polar,small"
YCSKGHLYJDXIQO-UHFFFAOYSA-N,solute_1427,CC(C)c1nc(C(=O)O)c(C(=O)O)[nH]1,198.178,103.28,polar,small,"polar,small"
SDFQZXJRHYVPLF-UHFFFAOYSA-N,solute_1428,Cc1nc(C)c(C(=O)NN)cc1C(=O)NN,223.23599999999996,123.13000000000001,polar,small,"polar,small"
JDZPLYBLBIKFHJ-UHFFFAOYSA-N,solute_1429,Nc1ccc(S(=O)(=O)c2ccc(N)cc2S(N)(=O)=O)cc1,327.38700000000006,146.34,polar,large,"polar,large"
AMVOMZPEOOFBGQ-UHFFFAOYSA-N,solute_1430,O=C(O)C1=CC(=O)C(=O)C(C(=O)O)O1,200.10199999999998,117.97,polar,small,"polar,small"
AFMZPRLSDKCBRL-UHFFFAOYSA-N,solute_1431,CCCCNC(=N)NS(=O)(=O)c1ccc(N)cc1,270.35799999999995,108.07000000000001,polar,small,"polar,small"
AMFGWXWBFGVCKG-UHFFFAOYSA-N,solute_1432,C=C(C)C(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COC(=O)C(=C)C)cc2)cc1,512.5990000000004,111.52000000000001,polar,large,"polar,large"
XRDQUAMJQIQQTK-OWBHPGMISA-N,solute_1434,Cn1ccccc1=NS(=O)(=O)c1ccc(N)cc1,263.322,77.45,polar,small,"polar,small"
SYJGKVOENHZYMQ-UHFFFAOYSA-N,solute_1435,COc1cnc(OC)n2nc(NS(=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12,483.3750000000001,116.94,polar,large,"polar,large"
FYRGTSQBIJSGKL-UHFFFAOYSA-N,solute_1436,NC(=S)NCNC(N)=S,164.259,76.1,polar,small,"polar,small"
CMOLPZZVECHXKN-UHFFFAOYSA-N,solute_1438,Nc1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2c1,303.31700000000006,134.76,polar,large,"polar,large"
UPDXBCKJUQPWOW-UHFFFAOYSA-N,solute_1439,NS(=O)(=O)c1ccc(S(=O)(=O)CCO)cc1,265.31199999999995,114.53000000000002,polar,small,"polar,small"
WRZVGHXUPBWIOO-UHFFFAOYSA-N,solute_1440,CNS(=O)(=O)Cc1ccc2[nH]cc(CCCN3CCN(c4ncncc4OC)CC3)c2c1,458.5880000000003,103.45,polar,large,"polar,large"
QLVNBMGCYQQDDV-UHFFFAOYSA-N,solute_1441,Cc1c(NS(=O)(=O)c2ccc(N)cc2)c(=O)n(-c2ccccc2)n1C,358.42300000000006,99.12,polar,large,"polar,large"
RWOCWQSGDIXIMK-UHFFFAOYSA-N,solute_1443,Nc1ccc(S(=O)(=O)Nc2c[nH]c(=O)[nH]c2=O)cc1,282.28100000000006,137.90999999999997,polar,small,"polar,small"
GVRIYIMNJGULCZ-ZMKUSUEASA-N,solute_1444,O=C(O)C=Cc1ccccc1OC1OC(CO)C(O)C(O)C1O,326.301,136.68,polar,large,"polar,large"
AYIRNRDRBQJXIF-NXEZZACHSA-N,solute_1445,CS(=O)(=O)c1ccc(C(O)C(CF)NC(=O)C(Cl)Cl)cc1,358.21799999999996,83.47,polar,large,"polar,large"
MNHVNIJQQRJYDH-UHFFFAOYSA-N,solute_1446,OC(Cc1ccccc1Cl)(Cn1[nH]cnc1=S)C1(Cl)CC1,344.26700000000005,53.84,polar,large,"polar,large"
PBMSWVPMRUJMPE-UHFFFAOYSA-N,solute_1447,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,403.4410000000001,125.46,polar,large,"polar,large"
KWIUHFFTVRNATP-UHFFFAOYSA-N,solute_1448,C[N+](C)(C)CC(=O)[O-],117.14799999999998,40.129999999999995,polar,small,"polar,small"
QQQXNNBUXWCLAZ-UHFFFAOYSA-N,solute_1449,Nc1ccc(S(=O)(=O)c2ccc(S(N)(=O)=O)cc2N)cc1,327.38700000000006,146.34,polar,large,"polar,large"
RUOTUMSRCIMLJK-UHFFFAOYSA-N,solute_1450,CC(C)Nc1nc(=O)nc(NC(C)C)[nH]1,211.26900000000003,82.69999999999999,polar,small,"polar,small"
OYTCZOJKXCTBHG-UHFFFAOYSA-N,solute_1451,CCNc1nc(=O)nc(NC(C)(C)C)[nH]1,211.269,82.69999999999999,polar,small,"polar,small"
BPPVUXSMLBXYGG-UHFFFAOYSA-N,solute_1452,Cc1c(C(=O)c2c[nH]n(C)c2=O)ccc(S(C)(=O)=O)c1C1=NOCC1,363.3950000000002,110.59,polar,large,"polar,large"
OSBLXHNHXUZTPI-UHFFFAOYSA-N,solute_1454,NS(=O)(=O)c1ccccc1-c1nc(=O)c2ccccc2[nH]1,301.327,105.91,polar,large,"polar,large"
YQIXRXMOJFQVBV-UHFFFAOYSA-N,solute_1455,CCNc1nc(=O)nc(NCC)[nH]1,183.215,82.69999999999999,polar,small,"polar,small"
DJMINGJGFGSDDB-UHFFFAOYSA-N,solute_1459,CC(=O)Nc1nc(=O)c2ncn(COCCO)c2[nH]1,267.24499999999995,122.13,polar,small,"polar,small"
MASBWURJQFFLOO-UHFFFAOYSA-N,solute_1464,Nc1nc(=O)nc(N)[nH]1,127.107,110.68,polar,small,"polar,small"
DELJNDWGTWHHFA-UHFFFAOYSA-N,solute_1466,CCC(N)P(=O)(O)O,139.09099999999998,83.55000000000001,polar,small,"polar,small"
FGERXQWKKIVFQG-UHFFFAOYSA-N,solute_1471,O=C(O)c1cc(Br)ccc1Cl,235.464,37.3,polar,small,"polar,small"
RSJWYBQLWDYONY-UHFFFAOYSA-N,solute_1472,Cc1cc(C)c(P(=O)=O)c(C)c1,182.159,34.14,polar,small,"polar,small"
ATQXNYQCZFMIKY-UHFFFAOYSA-N,solute_1473,COc1ccc2[nH]c(=O)cc(C(=O)O)c2c1,219.196,79.39,polar,small,"polar,small"
CTTWSFIIFMWHLQ-UHFFFAOYSA-N,solute_1474,CS(=O)(=O)c1ccc(C(=O)O)c(Cl)c1,234.66,71.44,polar,small,"polar,small"
NXTDJHZGHOFSQG-UHFFFAOYSA-N,solute_1475,O=C(O)c1cccc(Oc2ccccc2)c1,214.22,46.53,polar,small,"polar,small"
PIHHZNWHYDIJIP-UHFFFAOYSA-N,solute_1477,FC(F)(F)OC(F)(Cl)C(F)(F)Cl,236.926,9.23,non-polar,small,"non-polar,small"
GWESVXSMPKAFAS-UHFFFAOYSA-N,solute_1478,CC(C)C1CCCCC1,126.24300000000001,0.0,non-polar,small,"non-polar,small"
DDTBPAQBQHZRDW-UHFFFAOYSA-N,solute_1479,C1CCCCCCCCCCC1,168.32399999999998,0.0,non-polar,small,"non-polar,small"
BOSAWIQFTJIYIS-UHFFFAOYSA-N,solute_1480,FC(F)(F)C(Cl)(Cl)Cl,187.37500000000003,0.0,non-polar,small,"non-polar,small"
VPAYJEUHKVESSD-UHFFFAOYSA-N,solute_1481,FC(F)(F)I,195.909,0.0,non-polar,small,"non-polar,small"
LOQGSOTUHASIHI-UHFFFAOYSA-N,solute_1482,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,400.0559999999999,0.0,non-polar,large,"non-polar,large"
ARMZMLKGTHUCBR-UHFFFAOYSA-N,solute_1483,CCCCCCC(C)(C)CC(C)(C)C,198.39399999999998,0.0,non-polar,small,"non-polar,small"
BCNXQFASJTYKDJ-UHFFFAOYSA-N,solute_1484,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,300.0419999999999,0.0,non-polar,large,"non-polar,large"
YFHFHLSMISYUAQ-UHFFFAOYSA-N,solute_1485,CCC(C)CCCC(C)CCCC(C)C,212.42099999999996,0.0,non-polar,small,"non-polar,small"
JFNLZVQOOSMTJK-UHFFFAOYSA-N,solute_1486,C1=CC2CCC1C2,94.157,0.0,non-polar,small,"non-polar,small"
FXNDIJDIPNCZQJ-UHFFFAOYSA-N,solute_1487,C=C(C)CC(C)(C)C,112.21599999999998,0.0,non-polar,small,"non-polar,small"
BQOFWKZOCNGFEC-BDAKNGLRSA-N,solute_1488,CC1=CCC2C(C1)C2(C)C,136.238,0.0,non-polar,small,"non-polar,small"
HCGYVDVMTQESCQ-UHFFFAOYSA-N,solute_1489,FC(F)=C(F)OC(F)(F)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,480.05100000000004,46.150000000000006,polar,large,"polar,large"
DFVOXRAAHOJJBN-UHFFFAOYSA-N,solute_1490,C=CCCCC(C)C,112.21599999999998,0.0,non-polar,small,"non-polar,small"
PDSNLYSELAIEBU-UHFFFAOYSA-N,solute_1491,C=C1C2CCC3C2C(C)(C)CCCC13C,204.35699999999994,0.0,non-polar,small,"non-polar,small"
FXRLMCRCYDHQFW-UHFFFAOYSA-N,solute_1492,C=C(F)C(F)(F)F,114.04100000000001,0.0,non-polar,small,"non-polar,small"
SFFUEHODRAXXIA-UHFFFAOYSA-N,solute_1493,N#CC(F)(F)F,95.02300000000001,23.79,polar,small,"polar,small"
PRAKJMSDJKAYCZ-UHFFFAOYSA-N,solute_1494,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,422.8260000000003,0.0,non-polar,large,"non-polar,large"
CSRQAJIMYJHHHQ-WAPJZHGLSA-N,solute_1495,CC=C1CC2CC1C1C3C=CC(C3)C21,186.29799999999997,0.0,non-polar,small,"non-polar,small"
YWWNNLPSZSEZNZ-UHFFFAOYSA-N,solute_1496,CCCCCCCCCCN(C)C,185.355,3.24,non-polar,small,"non-polar,small"
INYHZQLKOKTDAI-UHFFFAOYSA-N,solute_1497,C=CC1CC2C=CC1C2,120.19499999999996,0.0,non-polar,small,"non-polar,small"
SVYKKECYCPFKGB-UHFFFAOYSA-N,solute_1498,CN(C)C1CCCCC1,127.23100000000001,3.24,non-polar,small,"non-polar,small"
HTLZVHNRZJPSMI-UHFFFAOYSA-N,solute_1499,CCN1CCCCC1,113.20400000000001,3.24,non-polar,small,"non-polar,small"
OGLDWXZKYODSOB-UHFFFAOYSA-N,solute_1500,CC1=CCC(C(C)C)C=C1,136.238,0.0,non-polar,small,"non-polar,small"
ICBJCVRQDSQPGI-UHFFFAOYSA-N,solute_1501,CCCCCCOC,116.204,9.23,non-polar,small,"non-polar,small"
QKBKGNDTLQFSEU-UHFFFAOYSA-N,solute_1502,C=C(Br)C(F)(F)F,174.94699999999997,0.0,non-polar,small,"non-polar,small"
JGFZNNIVVJXRND-UHFFFAOYSA-N,solute_1503,CCN(C(C)C)C(C)C,129.24699999999999,3.24,non-polar,small,"non-polar,small"
XJSRKJAHJGCPGC-UHFFFAOYSA-N,solute_1504,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,320.04799999999994,0.0,non-polar,large,"non-polar,large"
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,solute_1505,CC(F)(F)F,84.04,0.0,non-polar,small,"non-polar,small"
GVEUEBXMTMZVSD-UHFFFAOYSA-N,solute_1506,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,246.07199999999995,0.0,non-polar,small,"non-polar,small"
DOJXGHGHTWFZHK-UHFFFAOYSA-N,solute_1507,O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,264.75,17.07,non-polar,small,"non-polar,small"
HKJCELUUIFFSIN-UHFFFAOYSA-N,solute_1508,Fc1cc(Br)cc(F)c1F,210.97999999999996,0.0,non-polar,small,"non-polar,small"
ZOLLIQAKMYWTBR-UDIJVJLMSA-N,solute_1509,C1=CCCC=CCCC=CCC1,162.27599999999995,0.0,non-polar,small,"non-polar,small"
JVBNHJDWWBSWLE-UHFFFAOYSA-N,solute_1510,CCOC1CC(C)CC(C)(C)C1,170.296,9.23,non-polar,small,"non-polar,small"
LDTMPQQAWUMPKS-OWOJBTEDSA-N,solute_1511,FC(F)(F)C=CCl,130.49599999999998,0.0,non-polar,small,"non-polar,small"
FFUAGWLWBBFQJT-UHFFFAOYSA-N,solute_1512,C[Si](C)(C)N[Si](C)(C)C,161.397,12.03,non-polar,small,"non-polar,small"
XWJBRBSPAODJER-UHFFFAOYSA-N,solute_1513,C=CCCCCC=C,110.19999999999999,0.0,non-polar,small,"non-polar,small"
PPWNCLVNXGCGAF-UHFFFAOYSA-N,solute_1514,C#CC(C)(C)C,82.14599999999999,0.0,non-polar,small,"non-polar,small"
FYQFWFHDPNXORA-UHFFFAOYSA-N,solute_1515,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,346.08599999999996,0.0,non-polar,large,"non-polar,large"
YWFWDNVOPHGWMX-UHFFFAOYSA-N,solute_1516,CCCCCCCCCCCCN(C)C,213.40899999999996,3.24,non-polar,small,"non-polar,small"
HEDRZPFGACZZDS-MICDWDOJSA-N,solute_1517,[H]C(Cl)(Cl)Cl,119.37800000000001,0.0,non-polar,small,"non-polar,small"
HMKOSXMYMMZQQM-UHFFFAOYSA-N,solute_1518,CCOC1C(C)CCCC1C,156.269,9.23,non-polar,small,"non-polar,small"
WJHAXQNOQJKTQV-UHFFFAOYSA-N,solute_1519,CC1C=COC2(CCCCC2)C1,166.26399999999998,9.23,non-polar,small,"non-polar,small"
PZHIWRCQKBBTOW-UHFFFAOYSA-N,solute_1520,CCCCOCC,102.17699999999999,9.23,non-polar,small,"non-polar,small"
BUDQDWGNQVEFAC-UHFFFAOYSA-N,solute_1521,C1=COCCC1,84.11800000000001,9.23,non-polar,small,"non-polar,small"
HRGPYCVTDOECMG-RHBQXOTJSA-N,solute_1522,COC1(C)CCC23CC1C(C)(C)C2CCC3C,236.39899999999997,9.23,non-polar,small,"non-polar,small"
FUNUTBJJKQIVSY-UHFFFAOYSA-N,solute_1523,Cc1ccc(Cl)cc1Cl,161.031,0.0,non-polar,small,"non-polar,small"
YGLJGOMFUHQSBN-UHFFFAOYSA-N,solute_1524,CC(C)CCCCCCN(CCCCCCC(C)C)CCCCCCC(C)C,395.7600000000003,3.24,non-polar,large,"non-polar,large"
UPSXAPQYNGXVBF-UHFFFAOYSA-N,solute_1525,CCC(C)Br,137.01999999999998,0.0,non-polar,small,"non-polar,small"
VUMCUSHVMYIRMB-UHFFFAOYSA-N,solute_1526,CC(C)c1cc(C(C)C)cc(C(C)C)c1,204.35699999999997,0.0,non-polar,small,"non-polar,small"
BCARRKVCHXVTJE-UHFFFAOYSA-N,solute_1527,CC(C)c1ccc(Cl)cc1Br,233.53599999999997,0.0,non-polar,small,"non-polar,small"
AITNMTXHTIIIBB-UHFFFAOYSA-N,solute_1528,Fc1ccc(Br)cc1,175.0,0.0,non-polar,small,"non-polar,small"
LVGUZGTVOIAKKC-UHFFFAOYSA-N,solute_1529,FCC(F)(F)F,102.03000000000002,0.0,non-polar,small,"non-polar,small"
BKHVEYHSOXVAOP-UHFFFAOYSA-N,solute_1530,Fc1ccc(C(F)(F)F)cc1Cl,198.54600000000002,0.0,non-polar,small,"non-polar,small"
UNEATYXSUBPPKP-UHFFFAOYSA-N,solute_1531,CC(C)c1cccc(C(C)C)c1,162.27599999999995,0.0,non-polar,small,"non-polar,small"
LUNAXRIJWWBQTE-UHFFFAOYSA-N,solute_1532,C=C1C2CCC(C)(OCC)C1CCC2(C)C,222.37199999999996,9.23,non-polar,small,"non-polar,small"
FDBJNQUXZRDJHC-KQQUZDAGSA-N,solute_1533,C=CC=CCCC=CCC,136.238,0.0,non-polar,small,"non-polar,small"
AJUXFTIOMRYFRL-UHFFFAOYSA-N,solute_1534,ClC1=C(Cl)C(Cl)(Cl)C(Cl)(Cl)C1Cl,309.23400000000004,0.0,non-polar,large,"non-polar,large"
RAOIDOHSFRTOEL-UHFFFAOYSA-N,solute_1535,C1CCSC1,88.175,0.0,non-polar,small,"non-polar,small"
VQHLGZRKOZIABH-UHFFFAOYSA-N,solute_1536,CC1(C)CCC2OC23C(C)(C)C2CCC13C2,220.35599999999994,12.53,non-polar,small,"non-polar,small"
NETOHYFTCONTDT-UHFFFAOYSA-N,solute_1537,C=CC1(C)CCCC(C)(C)O1,154.253,9.23,non-polar,small,"non-polar,small"
KJRCEJOSASVSRA-UHFFFAOYSA-N,solute_1538,CC(C)S,76.164,0.0,non-polar,small,"non-polar,small"
SPPWGCYEYAMHDT-UHFFFAOYSA-N,solute_1539,CC(C)c1ccc(C(C)C)cc1,162.27599999999998,0.0,non-polar,small,"non-polar,small"
SKRDXYBATCVEMS-UHFFFAOYSA-N,solute_1540,CC(C)ON=O,89.094,38.66,polar,small,"polar,small"
CFPZDVAZISWERM-UHFFFAOYSA-N,solute_1541,Clc1ccc(Br)cc1Cl,225.89999999999998,0.0,non-polar,small,"non-polar,small"
XILPLWOGHPSJBK-UHFFFAOYSA-N,solute_1542,FC(F)(F)c1ccc(Cl)c(Cl)c1,215.00099999999998,0.0,non-polar,small,"non-polar,small"
QJJDJWUCRAPCOL-UHFFFAOYSA-N,solute_1543,C=COCCCCCCCCCCCCCCCCCC,296.539,9.23,non-polar,small,"non-polar,small"
FATBKZJZAHWCSL-UHFFFAOYSA-N,solute_1544,Clc1cc(Cl)c(Cl)nc1Cl,216.882,12.89,non-polar,small,"non-polar,small"
YTCGOUNVIAWCMG-UHFFFAOYSA-N,solute_1545,FC(F)(F)c1cccc(Cl)c1,180.55599999999998,0.0,non-polar,small,"non-polar,small"
WMXCDAVJEZZYLT-UHFFFAOYSA-N,solute_1546,CC(C)(C)S,90.19099999999999,0.0,non-polar,small,"non-polar,small"
QCWXDVFBZVHKLV-UHFFFAOYSA-N,solute_1547,Cc1ccc(C(C)(C)C)cc1,148.24900000000002,0.0,non-polar,small,"non-polar,small"
NVLHGZIXTRYOKT-UHFFFAOYSA-N,solute_1548,Cc1cccc(Cl)c1C,140.613,0.0,non-polar,small,"non-polar,small"
YAJYJWXEWKRTPO-UHFFFAOYSA-N,solute_1549,CC(C)C(C)(C)C(C)(C)C(C)(C)S,202.40699999999998,0.0,non-polar,small,"non-polar,small"
ZOGUJMXLOXUYAP-UHFFFAOYSA-N,solute_1550,FCC(=C(F)F)C(F)(F)F,164.048,0.0,non-polar,small,"non-polar,small"
WQZTYCMAGDYRFR-UHFFFAOYSA-N,solute_1551,O=S(=O)(F)C(F)(F)C(F)(F)OC(F)(Cl)C(F)(F)Cl,350.99799999999993,43.370000000000005,polar,large,"polar,large"
SAIKULLUBZKPDA-UHFFFAOYSA-N,solute_1552,CCCCC(CC)CNCC(CC)CCCC,241.46299999999994,12.03,non-polar,small,"non-polar,small"
LETLQGKRPMMKKC-UHFFFAOYSA-N,solute_1553,CC(C)CC1CC(C)CCO1,156.26899999999998,9.23,non-polar,small,"non-polar,small"
QGIIMMFKVVKYGH-UHFFFAOYSA-N,solute_1554,COC1CC2CC1C1C=CCC21,164.248,9.23,non-polar,small,"non-polar,small"
YWJHQHJWHJRTAB-UHFFFAOYSA-N,solute_1555,COC(C)(C)C1CC=C(C)CC1,168.27999999999994,9.23,non-polar,small,"non-polar,small"
HNQLMBJUMVLFCF-UHFFFAOYSA-N,solute_1556,Cc1ccc(Cl)cc1C,140.613,0.0,non-polar,small,"non-polar,small"
CTSLXHKWHWQRSH-UHFFFAOYSA-N,solute_1557,O=C(Cl)C(=O)Cl,126.926,34.14,polar,small,"polar,small"
RSIHJDGMBDPTIM-UHFFFAOYSA-N,solute_1558,CCO[Si](C)(C)C,118.25199999999998,9.23,non-polar,small,"non-polar,small"
CDOOAUSHHFGWSA-UHFFFAOYSA-N,solute_1559,FC=CC(F)(F)F,114.04100000000003,0.0,non-polar,small,"non-polar,small"
MYRTYDVEIRVNKP-UHFFFAOYSA-N,solute_1560,C=Cc1ccccc1C=C,130.18999999999997,0.0,non-polar,small,"non-polar,small"
KWVKCGGJLLNVSC-UHFFFAOYSA-N,solute_1561,C=Cc1cc(Br)ccc1Br,261.94399999999996,0.0,non-polar,small,"non-polar,small"
MFHPYLFZSCSNST-UHFFFAOYSA-N,solute_1562,Clc1ccccc1C(Cl)(Cl)Cl,229.921,0.0,non-polar,small,"non-polar,small"
YBYIRNPNPLQARY-UHFFFAOYSA-N,solute_1563,C1=Cc2ccccc2C1,116.16299999999997,0.0,non-polar,small,"non-polar,small"
HTJDQJBWANPRPF-UHFFFAOYSA-N,solute_1564,NC1CC1,57.096,26.02,polar,small,"polar,small"
LEDIWWJKWAMGLD-UHFFFAOYSA-N,solute_1565,CCCCCCCCCC(C)(C)SSC(C)(C)CCCCCCCCC,402.7980000000004,0.0,non-polar,large,"non-polar,large"
SYURNNNQIFDVCA-UHFFFAOYSA-N,solute_1566,CCCC1CO1,86.134,12.53,non-polar,small,"non-polar,small"
XBEADGFTLHRJRB-UHFFFAOYSA-N,solute_1567,CCCCCCCCCCCc1ccccc1,232.411,0.0,non-polar,small,"non-polar,small"
YPZUZOLGGMJZJO-LQKXBSAESA-N,solute_1568,CC1(C)CCCC2(C)C1CCC1(C)OCCC12,236.39899999999994,9.23,non-polar,small,"non-polar,small"
WNAHIZMDSQCWRP-UHFFFAOYSA-N,solute_1569,CCCCCCCCCCCCS,202.40699999999998,0.0,non-polar,small,"non-polar,small"
PQXKWPLDPFFDJP-UHFFFAOYSA-N,solute_1570,CC1OC1C,72.107,12.53,non-polar,small,"non-polar,small"
WBCCOWHDSAVXAO-AATRIKPKSA-N,solute_1571,CCC=CCCCCCCCCCCCCCCOCC,296.539,9.23,non-polar,small,"non-polar,small"
VGIYPVFBQRUBDD-UHFFFAOYSA-N,solute_1572,C=COC1CCCCC1,126.19900000000001,9.23,non-polar,small,"non-polar,small"
HSPRVWPULGKMRC-UHFFFAOYSA-N,solute_1573,OCC1CC2CC1C1CCCC21,166.26399999999998,20.23,polar,small,"polar,small"
SEZZRXXPRCBINH-UHFFFAOYSA-N,solute_1574,CC(C)(C)CSSCC(C)(C)C,206.42,0.0,non-polar,small,"non-polar,small"
MYGXGCCFTPKWIH-UHFFFAOYSA-N,solute_1575,CN1CCC(Cl)CC1,133.62199999999999,3.24,non-polar,small,"non-polar,small"
BHPDSAAGSUWVMP-UHFFFAOYSA-N,solute_1576,COCC(CCC(C)C)(COC)C(C)C,216.36499999999995,18.46,non-polar,small,"non-polar,small"
MPGABYXKKCLIRW-UHFFFAOYSA-N,solute_1577,CCCCCCCCCCC1CO1,184.32299999999998,12.53,non-polar,small,"non-polar,small"
TVBYFUMVFJKKNJ-UHFFFAOYSA-N,solute_1578,C1=CC(c2ccc(C3CC=CCC3)cc2)CCC1,238.37399999999994,0.0,non-polar,small,"non-polar,small"
PIURQZBTTSWWOY-UHFFFAOYSA-N,solute_1579,Cc1csc2c(Cl)cccc12,182.675,0.0,non-polar,small,"non-polar,small"
DTFKRVXLBCAIOZ-UHFFFAOYSA-N,solute_1580,COc1ccccc1C,122.16699999999997,9.23,non-polar,small,"non-polar,small"
NTDKHABICKZMPG-UHFFFAOYSA-N,solute_1581,CC(C)CCC(C)C(C)O,144.25799999999998,20.23,polar,small,"polar,small"
MZKKJAOOPDDXQQ-UHFFFAOYSA-N,solute_1582,CN(C)Cc1ccccc1Cl,169.65499999999997,3.24,non-polar,small,"non-polar,small"
BITPLIXHRASDQB-UHFFFAOYSA-N,solute_1583,C=C[Si](C)(C)O[Si](C)(C)C=C,186.40299999999996,9.23,non-polar,small,"non-polar,small"
IDBYQQQHBYGLEQ-UHFFFAOYSA-N,solute_1584,FC1CC(F)(F)C(F)(F)C1(F)F,196.065,0.0,non-polar,small,"non-polar,small"
RQXTZKGDMNIWJF-UHFFFAOYSA-N,solute_1585,CCC(C)C1CCCCC1=O,154.253,17.07,non-polar,small,"non-polar,small"
NJQDALIDWNJDSW-UHFFFAOYSA-N,solute_1586,CC1C(C)(C)C2=C(C3OCOCC3CC2)C1(C)C,250.38199999999992,18.46,non-polar,small,"non-polar,small"
MUOITVAMHSVXLO-IMSYWVGJSA-N,solute_1587,CC1C(CN)CC2CC1C2(C)C,167.296,26.02,polar,small,"polar,small"
ASAXRKSDVDALDT-UHFFFAOYSA-N,solute_1588,CC(C)OC(=O)C(F)(F)F,156.10299999999998,26.3,polar,small,"polar,small"
IGBZOHMCHDADGY-UHFFFAOYSA-N,solute_1589,C=COC(=O)C(CC)CCCC,170.25199999999995,26.3,polar,small,"polar,small"
AVVJXRYTKMKDQS-UHFFFAOYSA-N,solute_1590,CC(C(C)(C)C)C(C)(C)SSSC(C)(C)C(C)C(C)(C)C,350.70300000000015,0.0,non-polar,large,"non-polar,large"
IVRIRQXJSNCSPQ-UHFFFAOYSA-N,solute_1591,CC(C)OC(=O)Cl,122.551,26.3,polar,small,"polar,small"
GGHMUJBZYLPWFD-DUNKBJDJSA-N,solute_1592,CC1CCC2(O)C(C)(C)C3CCC2(C)C1C3,222.37199999999996,20.23,polar,small,"polar,small"
FJLUATLTXUNBOT-UHFFFAOYSA-N,solute_1593,CCCCCCCCCCCCCCCCN,241.4629999999999,26.02,polar,small,"polar,small"
IOHJQSFEAYDZGF-UHFFFAOYSA-N,solute_1594,CCCCCCCCCCCCC1CO1,212.37699999999995,12.53,non-polar,small,"non-polar,small"
BYGQBDHUGHBGMD-UHFFFAOYSA-N,solute_1595,CCC(C)C=O,86.13399999999999,17.07,non-polar,small,"non-polar,small"
UIWXSTHGICQLQT-UHFFFAOYSA-N,solute_1596,C=COC(=O)CC,100.11699999999999,26.3,polar,small,"polar,small"
CHLICZRVGGXEOD-UHFFFAOYSA-N,solute_1597,COc1ccc(C)cc1,122.16699999999997,9.23,non-polar,small,"non-polar,small"
IGEVVMFDMLDFFU-YFPPJOKWSA-N,solute_1598,CC1(C)C2CCC1(C)C(C1CCCC(O)C1)C2,236.39899999999994,20.23,polar,small,"polar,small"
IUDWWFNDSJRYRV-UHFFFAOYSA-N,solute_1599,C=CC(C)(O)CCCC(C)C,156.26899999999998,20.23,polar,small,"polar,small"
DLHQZZUEERVIGQ-UHFFFAOYSA-N,solute_1600,CCC(C)(O)CCCC(C)C,158.28499999999997,20.23,polar,small,"polar,small"
HGDVHRITTGWMJK-UHFFFAOYSA-N,solute_1601,CC(C)CCCC(C)(C)O,144.258,20.23,polar,small,"polar,small"
JMSUNAQVHOHLMX-UHFFFAOYSA-N,solute_1602,CC(O)C1CCCCC1,128.215,20.23,polar,small,"polar,small"
VMVNZNXAVJHNDJ-UHFFFAOYSA-N,solute_1603,COC(=O)C(F)(F)F,128.049,26.3,polar,small,"polar,small"
XNSUVOOWWSAQMZ-UHFFFAOYSA-N,solute_1604,CC(C)c1ccc2cccc(C(C)C)c2c1,212.33599999999996,0.0,non-polar,small,"non-polar,small"
WTPYRCJDOZVZON-UHFFFAOYSA-N,solute_1605,CC(CC=O)CC(C)(C)C,142.242,17.07,non-polar,small,"non-polar,small"
